2
1,0.005818,0.005565,0.999968,0.000027,0.000126
3
0,0.000381,0.000381,1,0.000077,0
1,0.000199,0.000199,1,0.000008,0.000021
0,0.000082,0.000082,1,0.000012,0
2
1,0.003824,0.003569,0.999986,0.000047,0.00034
0,0.00066,0.00066,1,0.00003,0
2
0,0.032036,0.032036,0.998935,0.000135,0.008737
1,0.353229,0.325342,0.876875,0.001033,0.021689
2
1,0.059397,0.05374,0.996787,0.000072,0.000707
0,0.00443,0.00443,0.99998,0.000113,0.000369
2
1,0.005949,0.005609,0.999967,0.000047,0.00017
0,0.722618,0.690501,0,0,0.032116
2
0,0.003849,0.003464,0.999987,0.000024,0
1,0.015356,0.014259,0.99978,0.000296,0.001097
1
1,0.005293,0.004603,0.999975,0.000035,0
1
1,0.004165,0.004011,0.999983,0.000036,0.000309
2
0,0.003888,0.003888,0.999985,0.00004,0
1,0.002902,0.002515,0.999993,0.000025,0.000387
4
1,0.098724,0.093813,0.990682,0.000113,0.001473
0,0.002035,0.002035,0.999996,0.00009,0.000407
0,0.016389,0.016389,0.999731,0,0
0,0.001647,0.001647,0.999997,0.000032,0
1
1,0.022561,0.019618,0.999545,0.000126,0.003924
2
0,0.001724,0.00158,0.999997,0.000017,0
1,0.013936,0.013636,0.99981,0.000025,0
2
0,0.006135,0.006135,0.999962,0.000722,0
1,0.303298,0.274287,0.912532,0.000691,0.007912
1
1,0.026125,0.024492,0.999293,0.000116,0.01143
1
1,0.014131,0.014131,0.9998,0.000787,0
2
0,0.017097,0.016775,0.999713,0.000186,0.000323
1,0.003781,0.003271,0.999988,0.000015,0.00003
6
0,0.00924,0.008735,0.999919,0.000018,0.000169
0,0.033451,0.032936,0.998895,0.000061,0.002059
0,0.244104,0.213591,0.945904,0,0.007628
0,0.018309,0.017017,0.999688,0.000009,0.000215
0,0.010023,0.006348,0.99993,0.000044,0
1,0.002886,0.002779,0.999992,0.000032,0.000428
2
0,0.805486,0.592465,0,0,0.013314
1,0.006821,0.006063,0.999958,0.000009,0.000505
6
0,0.002152,0.001345,0.999997,0.000053,0
0,0.000747,0.000747,0.999999,0.000021,0
0,0.002921,0.002614,0.999992,0.000028,0
0,0.707107,0.707107,0,0,0
0,0.002045,0.002045,0.999996,0.00024,0
1,0.002468,0.002391,0.999994,0.000036,0.000154
1
1,0.010151,0.008882,0.999908,0.000111,0.001269
1
1,0.000574,0.000383,1,0.000017,0
6
0,0.001144,0.001017,0.999999,0.000017,0.000127
0,0.000002,0.000002,1,0,0
0,0.000441,0.000441,1,0.000007,0
0,0.000098,0.000098,1,0.000008,0
0,0.000281,0.000211,1,0.000009,0.00007
1,0.000721,0.000618,1,0.000012,0.000103
1
1,0.003171,0.002536,0.999992,0.000081,0.000317
2
0,0.008717,0.008094,0.999924,0.000085,0.003113
1,0.718661,0.694161,0,0,0.040833
1
1,0.001354,0.001354,0.999998,0.00005,0.000246
2
1,0.012259,0.011307,0.999861,0.000064,0.000714
0,0.000267,0.000251,1,0.000003,0.000117
2
1,0.001555,0.001555,0.999998,0.000057,0
0,0.015171,0.014724,0.999776,0.000092,0
2
0,0.001655,0.001655,0.999997,0.000007,0.000207
1,0.006859,0.006859,0.999952,0.000021,0.001444
2
0,0.001428,0.001428,0.999998,0.000029,0
1,0.00122,0.001139,0.999999,0.000026,0
6
0,0.082983,0.076432,0.993613,0.000381,0.002184
0,0.008498,0.008498,0.999928,0.000092,0
0,0.002801,0.002801,0.999992,0.000128,0
0,0.008885,0.007616,0.999931,0.000041,0.001269
0,0.001797,0.001797,0.999997,0.000009,0.000225
1,0.250073,0.237723,0.938544,0.000569,0.009262
4
0,0.018743,0.018743,0.999646,0.000137,0.002083
0,0.025578,0.020797,0.999456,0.000032,0.000239
0,0.018232,0.015193,0.999718,0.000112,0
1,0.045411,0.041282,0.998114,0.000069,0.001376
2
0,0.001912,0.001854,0.999996,0.000029,0.000174
1,0.023891,0.023606,0.999436,0.000026,0.000569
1
1,0.00041,0.000205,1,0.000038,0
1
1,0.009383,0.008876,0.999917,0.000072,0.00038
1
1,0.011957,0.010761,0.999871,0.000073,0.000299
1
1,0.073924,0.041069,0.993871,0.001173,0.071186
2
1,0.021418,0.019471,0.999581,0.000074,0.000531
0,0.016981,0.016137,0.999726,0.000049,0.000281
5
1,0.025927,0.02454,0.999362,0.000055,0.000693
0,0.000361,0.000361,1,0.000025,0.000207
0,0.00021,0.000202,1,0.000004,0.000065
0,0.002023,0.002023,0.999996,0.000048,0.000506
0,0.023946,0.023946,0.999364,0.000206,0.011175
2
1,0.012443,0.012176,0.999848,0.000022,0.000089
0,0.155549,0.124439,0.979958,0.001296,0
1
1,0.000019,0.000019,1,0.000003,0
4
0,0.088247,0.081156,0.992782,0.000159,0.003152
0,0.000846,0.000752,0.999999,0.000036,0.00047
0,0.001524,0.001524,0.999998,0.000013,0.000169
1,0.002469,0.002137,0.999995,0.000026,0.000237
2
0,0.002294,0.002094,0.999995,0.000016,0.0001
1,0.001943,0.001749,0.999997,0.000055,0
1
1,0.012892,0.011412,0.999852,0.000021,0
3
1,0.717831,0.694675,0,0,0.046312
0,0.01654,0.015621,0.999739,0.000132,0.001838
0,0.003056,0.002377,0.999992,0.000168,0
1
1,0.000328,0.000328,1,0.000012,0
1
1,0.013137,0.012237,0.999839,0.000045,0.00036
2
1,0.064507,0.058506,0.996109,0.000287,0.013501
0,0.087262,0.079329,0.992934,0.000661,0.013221
2
0,0.012282,0.011724,0.999855,0.000064,0.001117
1,0.046583,0.045127,0.99789,0.000389,0.002911
1
1,0.011172,0,0.999937,0.000882,0
5
0,0.000408,0.000408,1,0.00001,0.000163
0,0.00159,0.001413,0.999998,0.000018,0.000265
0,0.721543,0.691727,0,0,0.029816
0,0.220061,0.215379,0.950478,0.000275,0.042139
1,0.017955,0.017207,0.999688,0.000083,0.002244
1
1,0.000978,0.000869,0.999999,0.000023,0.000054
5
0,0.002253,0.001931,0.999996,0.000018,0
0,0.001205,0.000602,0.999999,0.000025,0
0,0.007288,0.007288,0.999947,0.000079,0
0,0.005984,0.005872,0.999965,0.000012,0.000113
1,0.714173,0.69996,0,0,0.003553
2
0,0.00199,0.001788,0.999996,0.000018,0.000135
1,0.005853,0.005621,0.999967,0.000029,0.000174
2
0,0.010681,0.010681,0.999885,0.000078,0.001187
1,0.014169,0.014082,0.9998,0.000021,0.000086
1
1,0.707107,0.707107,0,0,0
1
1,0.019056,0.016124,0.999684,0.000398,0.002932
2
0,0.032451,0.028989,0.999053,0.000099,0
1,0.144293,0.132514,0.980604,0.000606,0.00589
2
0,0.005162,0.004425,0.999977,0.000076,0.000737
1,0.001863,0.001242,0.999997,0.000022,0
5
0,0.006355,0.006355,0.999958,0.000221,0.001816
0,0.017046,0.016712,0.999715,0.000095,0.001003
1,0.015404,0.015059,0.999768,0.000043,0.000344
0,0.019223,0.019223,0.999621,0.000131,0.004436
0,0.006821,0.006821,0.999953,0.000084,0.001364
1
1,0.003155,0.002804,0.999991,0.000057,0.000526
3
0,0.001818,0.001688,0.999997,0.000038,0
0,0.003035,0.002276,0.999993,0.000176,0
1,0.000984,0.000861,0.999999,0.00005,0.000123
2
1,0.042835,0.037343,0.998379,0.000104,0.003295
0,0.004235,0.003925,0.999983,0.000035,0.00031
4
0,0.001386,0.001349,0.999998,0.000011,0.000037
0,0.01973,0.018086,0.99964,0.000245,0.001644
0,0.053897,0.053897,0.997091,0,0
1,0.000256,0.000153,1,0.00001,0
2
1,0.021108,0.019049,0.999596,0.000038,0.000368
0,0.1119,0.106441,0.987994,0.000706,0.004094
1
1,0.002545,0.002314,0.999994,0.000036,0.000077
1
1,0.000562,0.000524,1,0.000011,0.000037
1
1,0.000528,0.000528,1,0.000003,0.000096
5
0,0.001104,0.001104,0.999999,0.000045,0.000552
0,0.005343,0.004786,0.999974,0.00001,0.001002
0,0.013572,0.013572,0.999801,0.00005,0.005429
0,0.001094,0.000957,0.999999,0.000004,0.000137
1,0.030642,0.026859,0.999167,0.000008,0.002175
1
1,0.013186,0.012419,0.999836,0.000063,0.000307
1
1,0.016862,0.014686,0.999743,0.000037,0.003808
3
1,0.001415,0.000707,0.999998,0.000175,0.000707
0,0.009223,0.008033,0.999925,0.000092,0.000149
0,0.012024,0.010411,0.999874,0.00003,0.000073
2
0,0.047879,0.039609,0.998067,0.00006,0.000435
1,0.743294,0.668965,0,0,0
1
1,0.010653,0.009892,0.99989,0.000334,0.003044
1
1,0.009276,0.006493,0.999936,0.000472,0
1
1,0.000045,0.000045,1,0.000002,0
3
0,0.026066,0.025841,0.999326,0.000012,0.000113
1,0.002091,0.001855,0.999996,0.000018,0.000135
0,0.000117,0.000117,1,0.000003,0.000017
5
0,0.000565,0.000565,1,0.000007,0.000212
0,0.004578,0.004259,0.99998,0.000012,0.000213
0,0.046718,0.044248,0.997927,0.000071,0.000674
0,0.01876,0.01876,0.99964,0.000076,0.00402
1,0.000514,0.000411,1,0.000006,0.000103
3
1,0.010771,0.008976,0.9999,0.000146,0.001795
0,0.007841,0.0075,0.99994,0.000038,0.001364
0,0.090338,0.075506,0.993044,0.000043,0.000674
1
1,0.007778,0.005704,0.999953,0.00011,0
1
1,0.696311,0.696311,0,0,0.174078
2
0,0.741999,0.635999,0,0,0.212
1,0.723016,0.690642,0,0,0.016187
1
1,0.005464,0.005464,0.99997,0.000216,0
1
1,0.036693,0.023281,0.999055,0.000023,0.000253
2
0,0.000587,0.000587,1,0.000013,0
1,0.009751,0.009751,0.999905,0.000015,0.00006
3
0,0.472613,0.37634,0.79644,0,0.026256
0,0.009501,0.00475,0.999944,0.000261,0
1,0.00489,0.002852,0.999984,0.000188,0.000407
2
1,0.173202,0.154883,0.972596,0.00099,0.008327
0,0.700779,0.700779,0,0,0.133482
4
0,0.000285,0.000285,1,0.000027,0
0,0.005064,0.004604,0.999977,0.000085,0
0,0.020558,0.017988,0.999627,0.000571,0
1,0.001751,0.001751,0.999997,0.00013,0.000584
4
0,0.019326,0.01836,0.999644,0.000128,0.000966
0,0.006253,0.005211,0.999967,0.000047,0
0,0.033296,0.033296,0.998891,0.000233,0
1,0.00129,0.00129,0.999998,0.000036,0
2
1,0.402871,0.382211,0.831566,0.001033,0.01033
0,0.004559,0.004234,0.999981,0.000037,0.000217
1
1,0.003443,0.003443,0.999988,0.000035,0.000405
3
0,0.042371,0.042371,0.9982,0.000168,0.002492
0,0.004348,0.003478,0.999984,0.000133,0
1,0.01543,0.01543,0.999761,0.000221,0.000908
5
0,0.015348,0.008771,0.999844,0.000248,0
0,0.004405,0.004185,0.999982,0.000129,0.00022
1,0.049695,0.041988,0.997881,0.000076,0.000531
0,0.000633,0.000506,1,0.000001,0.000015
0,0.00082,0.00082,0.999999,0.000048,0
2
0,0.047709,0.041746,0.997917,0.000451,0.011927
1,0.007486,0.006917,0.999948,0.000043,0.000948
7
0,0.005878,0.005751,0.999963,0.000013,0.002684
0,0.003791,0.00361,0.999981,0.000013,0.003159
0,0.003503,0.003253,0.999987,0.000088,0.001501
0,0.010978,0.010978,0.99981,0.000159,0.011822
0,0.012389,0.01166,0.99984,0.000132,0.005466
0,0.002245,0.001871,0.999996,0.000013,0
1,0.059165,0.056451,0.996573,0.000118,0.012484
1
1,0.006204,0.005694,0.999965,0.000047,0
1
1,0.004967,0.004967,0.999975,0.000208,0.00031
1
1,0.001396,0.001238,0.999998,0.000007,0.000105
3
1,0.003373,0.002732,0.999991,0.000018,0.000169
0,0.008405,0.005873,0.999947,0.000027,0.000203
0,0.001624,0.001083,0.999998,0.000026,0.00018
2
0,0.00103,0.000915,0.999999,0.000056,0.000458
1,0.009454,0.007917,0.999924,0.000024,0.000394
2
1,0.080692,0.075585,0.993836,0.000096,0.008171
0,0.017323,0.016602,0.999708,0.000081,0.002887
1
1,0.001563,0.000673,0.999999,0.000008,0.000036
5
1,0.164797,0.151956,0.974514,0.000077,0.008561
0,0.001156,0.001156,0.999999,0.000089,0
0,0.004643,0.003482,0.999982,0.00005,0.001741
0,0.040845,0.033802,0.998578,0.000149,0.005634
0,0.091251,0.076651,0.992813,0.00027,0.01095
2
0,0.025967,0.020994,0.99944,0.000252,0.00221
1,0.010115,0.009851,0.9999,0.000044,0.000176
1
1,0.00004,0.00004,1,0.000004,0.000016
1
1,0.004975,0.004883,0.999975,0.000056,0.001014
6
0,0.000701,0.000701,0.999999,0.000237,0
0,0.053736,0.053736,0.997106,0.002067,0
0,0.000385,0.000385,1,0.000003,0
0,0.000412,0.000412,1,0.000017,0
0,0.00211,0.00211,0.999996,0.000216,0
1,0.002358,0.002358,0.999994,0.000098,0
4
0,0.00574,0,0.999984,0.000164,0
0,0.006976,0.006976,0.999951,0.000046,0.001046
0,0.00344,0.00293,0.999989,0.000017,0.000892
1,0.00045,0.000394,1,0.000015,0.000056
4
0,0.001955,0.001855,0.999996,0.000006,0.00002
0,0.013785,0.013402,0.999815,0.000048,0
0,0.001219,0.001219,0.999999,0.000005,0.000094
1,0.003899,0.003787,0.999985,0.000021,0
1
1,0.00562,0.00467,0.999973,0.000019,0.000633
1
1,0.052128,0.028837,0.998201,0.000843,0.006655
1
1,0.023101,0.01972,0.999538,0.000147,0.001127
1
1,0.030545,0.022909,0.999271,0.000099,0
2
1,0.703679,0.659699,0,0,0.26388
0,0.023092,0.021779,0.999495,0.000115,0.001312
2
0,0.003521,0.003521,0.999986,0.000053,0.001761
1,0.003587,0.003587,0.999986,0.000078,0.001793
2
1,0.010514,0.010151,0.999893,0.00009,0.000363
0,0.112129,0.102439,0.988395,0.000385,0.002769
2
0,0.016341,0.015758,0.999742,0.00013,0.000584
1,0.749721,0.661519,0,0,0.01764
1
1,0.003478,0.003478,0.999982,0.000497,0.003478
3
0,0.003482,0.003289,0.999988,0.000025,0.00058
0,0.007364,0.007364,0.999945,0.000063,0.001052
1,0.029761,0.029761,0.999105,0.000378,0.004252
2
0,0.001646,0.001646,0.999997,0.000019,0.000235
1,0.062257,0.062257,0.996116,0.000282,0
1
1,0.033262,0.027102,0.999078,0.0004,0.001232
2
1,0.010586,0.009895,0.999893,0.000035,0.001841
0,0.00219,0.002095,0.999995,0.000004,0.000381
2
1,0.008878,0.007191,0.999934,0.000017,0.000977
0,0.021573,0.020974,0.999546,0.000276,0.001198
1
1,0.000926,0.000848,0.999999,0.000036,0
5
0,0.00122,0.00122,0.999999,0.000063,0
1,0.001063,0.001,0.999999,0.000005,0
0,0.084056,0.084056,0.992909,0.000425,0
0,0.007773,0.006816,0.999947,0.000013,0
0,0.001106,0.000905,0.999999,0.000004,0
2
0,0.002791,0.002692,0.999992,0.000011,0.00005
1,0.713785,0.700318,0,0,0.008081
1
1,0.03401,0.021256,0.99905,0.00085,0.017005
2
1,0.273083,0.241874,0.931083,0.000226,0.002601
0,0.002415,0.002415,0.999994,0.000028,0.000302
2
0,0.696311,0.696311,0,0,0.174078
1,0.042807,0.041052,0.998237,0.000049,0.002105
2
1,0.003577,0.003499,0.999987,0.000038,0.000311
0,0.028283,0.028283,0.9992,0.000035,0.000218
2
0,0.008037,0.008037,0.999935,0.000138,0.000473
1,0.069053,0.056294,0.996021,0.000089,0.002252
1
1,0.001902,0.001902,0.999996,0.000056,0
1
1,0.001565,0.001565,0.999998,0.000117,0
1
1,0.008419,0.008223,0.999931,0.000081,0
1
1,0.000113,0.000113,1,0.000008,0.000028
2
0,0.010201,0.009061,0.999907,0.000015,0
1,0.003695,0.003695,0.999986,0.000114,0
1
1,0.001401,0.001401,0.999998,0.000006,0.000078
2
0,0.002036,0.001959,0.999996,0.00001,0.000576
1,0.173683,0.141302,0.974394,0.000457,0.020607
4
0,0.034611,0.034611,0.998788,0.001454,0.004944
0,0.011738,0.009999,0.999881,0.000193,0.000435
0,0.014398,0.011198,0.999834,0.000207,0
1,0.125146,0.115134,0.985435,0.000112,0.001073
1
1,0.006154,0.006154,0.999962,0.000364,0
5
0,0.004615,0.004615,0.999979,0.000045,0
0,0.006154,0.005231,0.999961,0.000068,0.003692
0,0.536896,0.464708,0.70383,0.00049,0.020303
0,0.024376,0.022853,0.999423,0.000077,0.006094
1,0.069901,0.062487,0.995559,0.000443,0.008473
1
1,0.005921,0.004441,0.999973,0.000184,0
7
0,0.005762,0.005247,0.99997,0.000013,0
0,0.000032,0.000032,1,0.000009,0
0,0.001117,0.001055,0.999999,0.000005,0.000062
1,0.006568,0.006463,0.999958,0.000029,0.000104
0,0.021946,0.017244,0.99961,0.000033,0.000523
0,0.00824,0.006807,0.999943,0.000024,0
0,0.000011,0.000011,1,0.000001,0
1
1,0.064836,0.060205,0.99569,0.000479,0.027787
5
0,0.100407,0.083437,0.991341,0.000155,0.014142
0,0.020144,0.01259,0.999667,0.000169,0.010072
0,0.023926,0.020285,0.999506,0.000073,0.001734
0,0.047274,0.035627,0.998235,0.000308,0.004796
1,0.081964,0.070684,0.994091,0.000186,0.008272
4
0,0.0141,0.013331,0.999812,0.00003,0
0,0.130826,0.118366,0.98431,0.000109,0.00267
0,0.046678,0.042232,0.998017,0.000278,0
1,0.007493,0.007493,0.999944,0.000037,0
2
1,0.037808,0.037808,0.998567,0.000148,0.002224
0,0.019693,0.017349,0.999653,0.000053,0.002344
4
0,0.00176,0.001568,0.999997,0.000018,0.000038
1,0.005311,0.004945,0.999974,0.000024,0
0,0.010994,0.009894,0.999891,0.000024,0
0,0.004594,0.0038,0.999982,0.000011,0.000057
1
1,0.006264,0.005125,0.999967,0.000059,0.000285
2
0,0.000268,0.000214,1,0.000012,0
1,0.102067,0.084179,0.991209,0.000589,0.001052
1
1,0.000125,0.000104,1,0.00001,0.000021
2
0,0.000104,0.000091,1,0.000001,0.000026
1,0.101672,0.096176,0.990154,0.000432,0.002748
3
0,0.165448,0.150407,0.97464,0.000796,0.009024
1,0.007384,0.007015,0.999948,0.000052,0.000092
0,0.005544,0.005426,0.99997,0.000048,0.000472
13
0,0.039564,0.039564,0.998409,0.000179,0.006982
0,0.046063,0.041968,0.998023,0.000076,0.008189
0,0.004275,0.004275,0.999981,0.000012,0.000916
0,0.032047,0.028041,0.999077,0.000029,0.005608
0,0.002876,0.002054,0.999994,0.000028,0.000411
0,0.002516,0.002157,0.999994,0.000015,0.000539
0,0.118526,0.116004,0.986035,0.00037,0.015131
0,0.026715,0.024736,0.999325,0.000035,0.004947
0,0.042879,0.039449,0.998229,0.000073,0.012006
0,0.002252,0.002102,0.999995,0.000054,0.000901
0,0.005101,0.004046,0.999979,0.000032,0.000352
0,0.002863,0.002863,0.999992,0.000037,0
1,0.051198,0.051198,0.997281,0.000143,0.013701
3
0,0.022211,0.022211,0.999507,0.00024,0
0,0.003731,0.003731,0.999986,0.000687,0
1,0.000601,0.000601,1,0.000005,0.000129
2
1,0.001921,0.001821,0.999996,0.000009,0.000099
0,0.034848,0.022105,0.999148,0.000031,0.00078
1
1,0.787044,0.581728,0,0,0.205316
1
1,0.027416,0.022909,0.999361,0.000063,0.000376
3
1,0.007461,0.007235,0.999946,0.000006,0.000565
0,0.022591,0.018662,0.999567,0.00004,0.002619
0,0.006283,0.006074,0.999962,0.000012,0.000314
1
1,0.153502,0.139223,0.978128,0.001397,0.017849
2
0,0.707107,0.707107,0,0,0
1,0.028283,0.028283,0.9992,0.000035,0.000218
1
1,0.001349,0.001349,0.999998,0.00006,0.000096
2
1,0.713376,0.54607,0.439179,0.001452,0.004647
0,0.019912,0.019912,0.999601,0.000583,0.001991
2
0,0.053787,0.05327,0.997128,0.00035,0.002069
1,0.319072,0.269984,0.908129,0.000282,0.024544
2
1,0.177735,0.157848,0.971327,0.000289,0.00435
0,0.005525,0.005525,0.999969,0.000085,0.000921
3
0,0.010045,0.010045,0.999899,0.000027,0
0,0.001832,0.001832,0.999997,0.000014,0.000147
1,0.734648,0.677738,0,0,0.031041
1
1,0.007355,0.006634,0.99995,0.000014,0.001154
1
1,0.717389,0.696595,0,0,0.010397
1
1,0.000343,0.000343,1,0.000018,0.000114
1
1,0.00469,0.00469,0.999978,0.000061,0
1
1,0.001899,0,0.999998,0.000059,0
4
0,0.000519,0.000519,1,0.000018,0.000104
0,0.00142,0.001184,0.999998,0.000008,0.000237
0,0.000853,0.000853,0.999999,0.000009,0
1,0.000018,0.000018,1,0.000004,0
4
0,0.005169,0.005019,0.999974,0.000011,0.000075
0,0.006101,0.005835,0.999964,0.000122,0.000265
1,0.04816,0.043521,0.997891,0.000161,0.000442
0,0.006063,0.00563,0.999966,0.000099,0.000433
1
1,0.025298,0.025298,0.99928,0.000316,0.012649
2
1,0.000222,0.000135,1,0.000008,0.000019
0,0.033338,0.031732,0.99894,0.000155,0.000803
3
0,0.007367,0.006892,0.999949,0.000013,0.000792
0,0.172741,0.160125,0.971428,0.00049,0.029114
1,0.148712,0.133753,0.979389,0.000157,0.028159
2
1,0.016843,0.015676,0.999735,0.000051,0.0005
0,0.000148,0.000148,1,0.000014,0
1
1,0.007462,0.007462,0.999944,0.000223,0
4
0,0.795745,0.602185,0,0,0.06452
0,0.000687,0.000687,1,0.000027,0
0,0.00315,0.00315,0.99999,0.000125,0
1,0.00036,0.00033,1,0.000015,0
1
1,0.000702,0.000468,1,0.000062,0
3
0,0.001003,0.000961,0.999999,0.000016,0
0,0.034437,0.033485,0.998846,0.000079,0
1,0.005076,0.004442,0.999977,0.000111,0
2
1,0.81743,0.576013,0,0,0.004235
0,0.009596,0.009596,0.999908,0.000242,0
3
0,0.035581,0.031242,0.998875,0.000197,0.002603
1,0.004996,0.0049,0.999976,0.000018,0.000048
0,0.000312,0.000219,1,0.000008,0
2
0,0.003664,0.003359,0.999986,0.000023,0.001985
1,0.092987,0.092987,0.990797,0.000558,0.032065
2
0,0.000033,0.000033,1,0.000005,0
1,0.03075,0.027333,0.999153,0.000019,0.000446
5
0,0.194939,0.171701,0.965656,0.000156,0.005164
0,0.001431,0.001328,0.999998,0.00001,0.000153
0,0.137661,0.13322,0.981389,0.000423,0.013322
0,0.001764,0.001764,0.999997,0.000045,0
1,0.054679,0.048862,0.997307,0.000135,0.001454
2
0,0.002385,0.002281,0.999995,0.000016,0.000207
1,0.181226,0.161915,0.970002,0.000945,0.005942
2
1,0.002318,0.00226,0.999995,0.000029,0.00029
0,0.003324,0.003017,0.99999,0.000011,0.000256
2
1,0.011664,0.011069,0.999871,0.000064,0.000357
0,0.021815,0.021022,0.999541,0.00016,0.000793
2
0,0.011903,0.008928,0.999889,0.000081,0
1,0.011348,0.011348,0.99987,0.000101,0.001261
1
1,0.003759,0.003537,0.999987,0.000055,0.000221
2
0,0.744845,0.579324,0,0,0.331042
1,0.007547,0.007547,0.999943,0.000183,0
4
0,0.010538,0.009367,0.999901,0.00008,0
0,0.69063,0.654819,0.306946,0.000512,0.005116
0,0.030407,0.028031,0.999144,0.000046,0.00095
1,0.010992,0.010508,0.999884,0.000038,0.000138
4
0,0.183722,0.176299,0.966861,0.000155,0.018558
0,0.078457,0.074327,0.994129,0.000075,0.005162
1,0.42449,0.399762,0.811889,0.001649,0.028849
0,0.002361,0.001968,0.999995,0.00004,0
2
1,0.00355,0.003451,0.999988,0.000006,0.00004
0,0.030323,0.025991,0.999202,0.000109,0
1
1,0.01234,0.011391,0.999858,0.000055,0.001582
1
1,0.015295,0.012967,0.999799,0.000064,0
2
0,0.001759,0.001759,0.999997,0.000044,0.000352
1,0.01269,0.011901,0.999849,0.000035,0.000329
1
1,0.110726,0.10084,0.988624,0.0012,0.013841
1
1,0.000304,0.000304,1,0.000015,0.000043
1
1,0.002694,0.002234,0.999994,0.00002,0
3
0,0.752577,0.658505,0,0,0
0,0.003569,0.003569,0.999987,0.000032,0.000275
1,0.001062,0.001062,0.999999,0.00007,0
1
1,0.005721,0.005086,0.99997,0.000296,0.000636
1
1,0.018453,0.008388,0.999793,0.000192,0.001678
1
1,0.025051,0.022808,0.999426,0.000096,0.000374
2
1,0.21472,0.156567,0.964003,0.000396,0.008947
0,0.000839,0.00042,1,0.000048,0
3
0,0.018635,0.018635,0.999649,0.000363,0.002662
0,0.081456,0.076025,0.993758,0.000958,0.00543
1,0.000239,0.000239,1,0.000057,0
1
1,0.001845,0.001845,0.999997,0.000028,0
2
0,0.001361,0.001361,0.999998,0.00003,0.000227
1,0.004046,0.003259,0.999986,0.000043,0.000562
3
1,0.060165,0.048132,0.997021,0.000414,0.003438
0,0.021458,0.01779,0.999611,0.000027,0.000458
0,0.018512,0.018512,0.999657,0,0
4
0,0.005748,0.005078,0.99997,0.000015,0.000719
0,0.003168,0.002772,0.999985,0.000072,0.003564
0,0.707107,0.707107,0,0,0
1,0.001821,0.001721,0.999997,0.00001,0.000374
3
0,0.012095,0.011087,0.999863,0.000081,0.002016
0,0.007843,0.007843,0.999938,0.000346,0
1,0.278253,0.260301,0.924518,0.001963,0.008976
2
0,0.007656,0.006812,0.999947,0.000018,0.000169
1,0.002174,0.002117,0.999995,0.000006,0.000114
2
0,0.000102,0.000102,1,0.000004,0.000204
1,0.006378,0.005811,0.999962,0.000028,0.00085
1
1,0.01345,0.01345,0.999819,0.001019,0
2
0,0.000466,0.000444,1,0.000006,0
1,0.016534,0.015983,0.999735,0.000201,0.000551
10
0,0.000573,0.000573,1,0.00002,0
0,0.003742,0.003493,0.999986,0.000053,0.000998
0,0.055936,0.051072,0.997124,0.000256,0.002432
0,0.001034,0.000969,0.999999,0.000012,0.000194
0,0.001856,0.001472,0.999997,0.000006,0.000192
1,0.00029,0.00029,1,0.000016,0.000097
0,0.8,0.6,0,0,0
0,0.007457,0.006292,0.999952,0.000014,0.000466
0,0.001961,0.001358,0.999997,0.000008,0.000151
0,0.696311,0.696311,0,0,0.174078
